label,m,word,L,min_cost,hit_loop,breach,over_loop_impossible_check,cap_margin_ok,replay_ok,status
exhaustive-m10,10,1222121112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2222121112,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1111221112,7,7,True,False,False,True,True,OK
exhaustive-m10,10,2111221112,6,6,True,False,False,True,True,OK
exhaustive-m10,10,1211221112,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2211221112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1121221112,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2121221112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1221221112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2221221112,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1112221112,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2112221112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1212221112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2212221112,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1122221112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2122221112,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1222221112,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2222221112,3,3,True,False,False,True,True,OK
exhaustive-m10,10,1111112112,8,8,True,False,False,True,True,OK
exhaustive-m10,10,2111112112,7,7,True,False,False,True,True,OK
exhaustive-m10,10,1211112112,7,7,True,False,False,True,True,OK
exhaustive-m10,10,2211112112,6,6,True,False,False,True,True,OK
exhaustive-m10,10,1121112112,7,7,True,False,False,True,True,OK
exhaustive-m10,10,2121112112,6,6,True,False,False,True,True,OK
exhaustive-m10,10,1221112112,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2221112112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1112112112,7,7,True,False,False,True,True,OK
exhaustive-m10,10,2112112112,6,6,True,False,False,True,True,OK
exhaustive-m10,10,1212112112,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2212112112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1122112112,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2122112112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1222112112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2222112112,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1111212112,7,7,True,False,False,True,True,OK
exhaustive-m10,10,2111212112,6,6,True,False,False,True,True,OK
exhaustive-m10,10,1211212112,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2211212112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1121212112,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2121212112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1221212112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2221212112,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1112212112,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2112212112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1212212112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2212212112,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1122212112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2122212112,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1222212112,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2222212112,3,3,True,False,False,True,True,OK
exhaustive-m10,10,1111122112,7,7,True,False,False,True,True,OK
exhaustive-m10,10,2111122112,6,6,True,False,False,True,True,OK
exhaustive-m10,10,1211122112,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2211122112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1121122112,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2121122112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1221122112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2221122112,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1112122112,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2112122112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1212122112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2212122112,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1122122112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2122122112,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1222122112,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2222122112,3,3,True,False,False,True,True,OK
exhaustive-m10,10,1111222112,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2111222112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1211222112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2211222112,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1121222112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2121222112,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1221222112,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2221222112,3,3,True,False,False,True,True,OK
exhaustive-m10,10,1112222112,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2112222112,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1212222112,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2212222112,3,3,True,False,False,True,True,OK
exhaustive-m10,10,1122222112,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2122222112,3,3,True,False,False,True,True,OK
exhaustive-m10,10,1222222112,3,3,True,False,False,True,True,OK
exhaustive-m10,10,2222222112,2,2,True,False,False,True,True,OK
exhaustive-m10,10,1111111212,8,8,True,False,False,True,True,OK
exhaustive-m10,10,2111111212,7,7,True,False,False,True,True,OK
exhaustive-m10,10,1211111212,7,7,True,False,False,True,True,OK
exhaustive-m10,10,2211111212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,1121111212,7,7,True,False,False,True,True,OK
exhaustive-m10,10,2121111212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,1221111212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2221111212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1112111212,7,7,True,False,False,True,True,OK
exhaustive-m10,10,2112111212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,1212111212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2212111212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1122111212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2122111212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1222111212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2222111212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1111211212,7,7,True,False,False,True,True,OK
exhaustive-m10,10,2111211212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,1211211212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2211211212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1121211212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2121211212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1221211212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2221211212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1112211212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2112211212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1212211212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2212211212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1122211212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2122211212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1222211212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2222211212,3,3,True,False,False,True,True,OK
exhaustive-m10,10,1111121212,7,7,True,False,False,True,True,OK
exhaustive-m10,10,2111121212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,1211121212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2211121212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1121121212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2121121212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1221121212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2221121212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1112121212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2112121212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1212121212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2212121212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1122121212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2122121212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1222121212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2222121212,3,3,True,False,False,True,True,OK
exhaustive-m10,10,1111221212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2111221212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1211221212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2211221212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1121221212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2121221212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1221221212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2221221212,3,3,True,False,False,True,True,OK
exhaustive-m10,10,1112221212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2112221212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1212221212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2212221212,3,3,True,False,False,True,True,OK
exhaustive-m10,10,1122221212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2122221212,3,3,True,False,False,True,True,OK
exhaustive-m10,10,1222221212,3,3,True,False,False,True,True,OK
exhaustive-m10,10,2222221212,2,2,True,False,False,True,True,OK
exhaustive-m10,10,1111112212,7,7,True,False,False,True,True,OK
exhaustive-m10,10,2111112212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,1211112212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2211112212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1121112212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2121112212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1221112212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2221112212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1112112212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2112112212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1212112212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2212112212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1122112212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2122112212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1222112212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2222112212,3,3,True,False,False,True,True,OK
exhaustive-m10,10,1111212212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2111212212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1211212212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2211212212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1121212212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2121212212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1221212212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2221212212,3,3,True,False,False,True,True,OK
exhaustive-m10,10,1112212212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2112212212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1212212212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2212212212,3,3,True,False,False,True,True,OK
exhaustive-m10,10,1122212212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2122212212,3,3,True,False,False,True,True,OK
exhaustive-m10,10,1222212212,3,3,True,False,False,True,True,OK
exhaustive-m10,10,2222212212,2,2,True,False,False,True,True,OK
exhaustive-m10,10,1111122212,6,6,True,False,False,True,True,OK
exhaustive-m10,10,2111122212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,1211122212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2211122212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1121122212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2121122212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1221122212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2221122212,3,3,True,False,False,True,True,OK
exhaustive-m10,10,1112122212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2112122212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1212122212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2212122212,3,3,True,False,False,True,True,OK
exhaustive-m10,10,1122122212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2122122212,3,3,True,False,False,True,True,OK
exhaustive-m10,10,1222122212,3,3,True,False,False,True,True,OK
exhaustive-m10,10,2222122212,2,2,True,False,False,True,True,OK
exhaustive-m10,10,1111222212,5,5,True,False,False,True,True,OK
exhaustive-m10,10,2111222212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,1211222212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2211222212,3,3,True,False,False,True,True,OK
exhaustive-m10,10,1121222212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2121222212,3,3,True,False,False,True,True,OK
exhaustive-m10,10,1221222212,3,3,True,False,False,True,True,OK
exhaustive-m10,10,2221222212,2,2,True,False,False,True,True,OK
exhaustive-m10,10,1112222212,4,4,True,False,False,True,True,OK
exhaustive-m10,10,2112222212,3,3,True,False,False,True,True,OK
