alphabet,m,word,D,L,is_break,min_k_g_loop,predicted_break
"{1,2,3}",6,322313,0,0,False,-2,True
"{1,2,3}",6,322321,0,0,False,-2,True
"{1,2,3}",6,322322,0,0,False,-2,True
"{1,2,3}",6,322323,0,0,False,-3,True
"{1,2,3}",6,322331,0,0,False,-3,True
"{1,2,3}",6,322332,0,0,False,-3,True
"{1,2,3}",6,322333,0,0,False,-4,True
"{1,2,3}",6,323111,1,1,False,-2,True
"{1,2,3}",6,323112,0,0,False,-2,True
"{1,2,3}",6,323113,0,0,False,-2,True
"{1,2,3}",6,323121,0,0,False,-2,True
"{1,2,3}",6,323122,0,0,False,-2,True
"{1,2,3}",6,323123,0,0,False,-2,True
"{1,2,3}",6,323131,0,0,False,-2,True
"{1,2,3}",6,323132,0,0,False,-2,True
"{1,2,3}",6,323133,0,0,False,-3,True
"{1,2,3}",6,323211,0,0,False,-2,True
"{1,2,3}",6,323212,0,0,False,-2,True
"{1,2,3}",6,323213,0,0,False,-2,True
"{1,2,3}",6,323221,0,0,False,-2,True
"{1,2,3}",6,323222,0,0,False,-2,True
"{1,2,3}",6,323223,0,0,False,-3,True
"{1,2,3}",6,323231,0,0,False,-3,True
"{1,2,3}",6,323232,0,0,False,-3,True
"{1,2,3}",6,323233,0,0,False,-4,True
"{1,2,3}",6,323311,0,0,False,-3,True
"{1,2,3}",6,323312,0,0,False,-3,True
"{1,2,3}",6,323313,0,0,False,-3,True
"{1,2,3}",6,323321,0,0,False,-3,True
"{1,2,3}",6,323322,0,0,False,-3,True
"{1,2,3}",6,323323,0,0,False,-4,True
"{1,2,3}",6,323331,0,0,False,-4,True
"{1,2,3}",6,323332,0,0,False,-4,True
"{1,2,3}",6,323333,0,0,False,-5,True
"{1,2,3}",6,331111,2,2,False,-2,True
"{1,2,3}",6,331112,1,1,False,-2,True
"{1,2,3}",6,331113,1,1,False,-2,True
"{1,2,3}",6,331121,1,1,False,-2,True
"{1,2,3}",6,331122,0,0,False,-2,True
"{1,2,3}",6,331123,0,0,False,-2,True
"{1,2,3}",6,331131,0,0,False,-2,True
"{1,2,3}",6,331132,0,0,False,-2,True
"{1,2,3}",6,331133,0,0,False,-2,True
"{1,2,3}",6,331211,1,1,False,-2,True
"{1,2,3}",6,331212,0,0,False,-2,True
"{1,2,3}",6,331213,0,0,False,-2,True
"{1,2,3}",6,331221,0,0,False,-2,True
"{1,2,3}",6,331222,0,0,False,-2,True
"{1,2,3}",6,331223,0,0,False,-2,True
"{1,2,3}",6,331231,0,0,False,-2,True
"{1,2,3}",6,331232,0,0,False,-2,True
"{1,2,3}",6,331233,0,0,False,-3,True
"{1,2,3}",6,331311,0,0,False,-2,True
"{1,2,3}",6,331312,0,0,False,-2,True
"{1,2,3}",6,331313,0,0,False,-2,True
"{1,2,3}",6,331321,0,0,False,-2,True
"{1,2,3}",6,331322,0,0,False,-2,True
"{1,2,3}",6,331323,0,0,False,-3,True
"{1,2,3}",6,331331,0,0,False,-3,True
"{1,2,3}",6,331332,0,0,False,-3,True
"{1,2,3}",6,331333,0,0,False,-4,True
"{1,2,3}",6,332111,1,1,False,-2,True
"{1,2,3}",6,332112,0,0,False,-2,True
"{1,2,3}",6,332113,0,0,False,-2,True
"{1,2,3}",6,332121,0,0,False,-2,True
"{1,2,3}",6,332122,0,0,False,-2,True
"{1,2,3}",6,332123,0,0,False,-2,True
"{1,2,3}",6,332131,0,0,False,-2,True
"{1,2,3}",6,332132,0,0,False,-2,True
"{1,2,3}",6,332133,0,0,False,-3,True
"{1,2,3}",6,332211,0,0,False,-2,True
"{1,2,3}",6,332212,0,0,False,-2,True
"{1,2,3}",6,332213,0,0,False,-2,True
"{1,2,3}",6,332221,0,0,False,-2,True
"{1,2,3}",6,332222,0,0,False,-2,True
"{1,2,3}",6,332223,0,0,False,-3,True
"{1,2,3}",6,332231,0,0,False,-3,True
"{1,2,3}",6,332232,0,0,False,-3,True
"{1,2,3}",6,332233,0,0,False,-4,True
"{1,2,3}",6,332311,0,0,False,-3,True
"{1,2,3}",6,332312,0,0,False,-3,True
"{1,2,3}",6,332313,0,0,False,-3,True
"{1,2,3}",6,332321,0,0,False,-3,True
"{1,2,3}",6,332322,0,0,False,-3,True
"{1,2,3}",6,332323,0,0,False,-4,True
"{1,2,3}",6,332331,0,0,False,-4,True
"{1,2,3}",6,332332,0,0,False,-4,True
"{1,2,3}",6,332333,0,0,False,-5,True
"{1,2,3}",6,333111,0,0,False,-3,True
"{1,2,3}",6,333112,0,0,False,-3,True
"{1,2,3}",6,333113,0,0,False,-3,True
"{1,2,3}",6,333121,0,0,False,-3,True
"{1,2,3}",6,333122,0,0,False,-3,True
"{1,2,3}",6,333123,0,0,False,-3,True
"{1,2,3}",6,333131,0,0,False,-3,True
"{1,2,3}",6,333132,0,0,False,-3,True
"{1,2,3}",6,333133,0,0,False,-4,True
"{1,2,3}",6,333211,0,0,False,-3,True
"{1,2,3}",6,333212,0,0,False,-3,True
"{1,2,3}",6,333213,0,0,False,-3,True
"{1,2,3}",6,333221,0,0,False,-3,True
"{1,2,3}",6,333222,0,0,False,-3,True
"{1,2,3}",6,333223,0,0,False,-4,True
"{1,2,3}",6,333231,0,0,False,-4,True
"{1,2,3}",6,333232,0,0,False,-4,True
"{1,2,3}",6,333233,0,0,False,-5,True
"{1,2,3}",6,333311,0,0,False,-4,True
"{1,2,3}",6,333312,0,0,False,-4,True
"{1,2,3}",6,333313,0,0,False,-4,True
"{1,2,3}",6,333321,0,0,False,-4,True
"{1,2,3}",6,333322,0,0,False,-4,True
"{1,2,3}",6,333323,0,0,False,-5,True
"{1,2,3}",6,333331,0,0,False,-5,True
"{1,2,3}",6,333332,0,0,False,-5,True
"{1,2,3}",6,333333,0,0,False,-6,True
"{1,2,3}",7,1113333,3,3,False,-1,True
"{1,2,3}",7,1122333,2,2,False,-1,True
"{1,2,3}",7,1123233,2,2,False,-1,True
"{1,2,3}",7,1123323,2,2,False,-1,True
"{1,2,3}",7,1123331,2,2,False,-1,True
"{1,2,3}",7,1123332,2,2,False,-1,True
"{1,2,3}",7,1123333,2,2,False,-2,True
"{1,2,3}",7,1131333,2,2,False,-1,True
"{1,2,3}",7,1132233,2,2,False,-1,True
"{1,2,3}",7,1132323,2,2,False,-1,True
"{1,2,3}",7,1132331,2,2,False,-1,True
"{1,2,3}",7,1132332,2,2,False,-1,True
"{1,2,3}",7,1132333,2,2,False,-2,True
"{1,2,3}",7,1133133,2,2,False,-1,True
"{1,2,3}",7,1133223,2,2,False,-1,True
"{1,2,3}",7,1133231,2,2,False,-1,True
"{1,2,3}",7,1133232,2,2,False,-1,True
"{1,2,3}",7,1133233,2,2,False,-2,True
"{1,2,3}",7,1133311,2,2,False,-1,True
"{1,2,3}",7,1133312,2,2,False,-1,True
"{1,2,3}",7,1133313,2,2,False,-1,True
"{1,2,3}",7,1133321,2,2,False,-1,True
"{1,2,3}",7,1133322,2,2,False,-1,True
"{1,2,3}",7,1133323,2,2,False,-2,True
"{1,2,3}",7,1133331,2,2,False,-2,True
"{1,2,3}",7,1133332,2,2,False,-2,True
"{1,2,3}",7,1133333,2,2,False,-3,True
"{1,2,3}",7,1212333,2,2,False,-1,True
"{1,2,3}",7,1213233,2,2,False,-1,True
"{1,2,3}",7,1213323,2,2,False,-1,True
"{1,2,3}",7,1213331,2,2,False,-1,True
"{1,2,3}",7,1213332,2,2,False,-1,True
"{1,2,3}",7,1213333,2,2,False,-2,True
"{1,2,3}",7,1221333,2,2,False,-1,True
"{1,2,3}",7,1222233,1,1,False,-1,True
"{1,2,3}",7,1222323,1,1,False,-1,True
"{1,2,3}",7,1222331,1,1,False,-1,True
"{1,2,3}",7,1222332,1,1,False,-1,True
"{1,2,3}",7,1222333,1,1,False,-2,True
"{1,2,3}",7,1223133,1,1,False,-1,True
"{1,2,3}",7,1223223,1,1,False,-1,True
"{1,2,3}",7,1223231,1,1,False,-1,True
"{1,2,3}",7,1223232,1,1,False,-1,True
"{1,2,3}",7,1223233,1,1,False,-2,True
"{1,2,3}",7,1223311,1,1,False,-1,True
"{1,2,3}",7,1223312,1,1,False,-1,True
"{1,2,3}",7,1223313,1,1,False,-1,True
"{1,2,3}",7,1223321,1,1,False,-1,True
"{1,2,3}",7,1223322,1,1,False,-1,True
"{1,2,3}",7,1223323,1,1,False,-2,True
"{1,2,3}",7,1223331,1,1,False,-2,True
"{1,2,3}",7,1223332,1,1,False,-2,True
"{1,2,3}",7,1223333,1,1,False,-3,True
"{1,2,3}",7,1231233,1,1,False,-1,True
"{1,2,3}",7,1231323,1,1,False,-1,True
"{1,2,3}",7,1231331,1,1,False,-1,True
"{1,2,3}",7,1231332,1,1,False,-1,True
"{1,2,3}",7,1231333,1,1,False,-2,True
"{1,2,3}",7,1232133,1,1,False,-1,True
"{1,2,3}",7,1232223,1,1,False,-1,True
"{1,2,3}",7,1232231,1,1,False,-1,True
"{1,2,3}",7,1232232,1,1,False,-1,True
"{1,2,3}",7,1232233,1,1,False,-2,True
"{1,2,3}",7,1232311,1,1,False,-1,True
"{1,2,3}",7,1232312,1,1,False,-1,True
"{1,2,3}",7,1232313,1,1,False,-1,True
"{1,2,3}",7,1232321,1,1,False,-1,True
"{1,2,3}",7,1232322,1,1,False,-1,True
"{1,2,3}",7,1232323,1,1,False,-2,True
"{1,2,3}",7,1232331,1,1,False,-2,True
"{1,2,3}",7,1232332,1,1,False,-2,True
"{1,2,3}",7,1232333,1,1,False,-3,True
"{1,2,3}",7,1233111,2,2,False,-1,True
"{1,2,3}",7,1233112,1,1,False,-1,True
"{1,2,3}",7,1233113,1,1,False,-1,True
"{1,2,3}",7,1233121,1,1,False,-1,True
"{1,2,3}",7,1233122,1,1,False,-1,True
"{1,2,3}",7,1233123,1,1,False,-1,True
"{1,2,3}",7,1233131,1,1,False,-1,True
"{1,2,3}",7,1233132,1,1,False,-1,True
"{1,2,3}",7,1233133,1,1,False,-2,True
"{1,2,3}",7,1233211,1,1,False,-1,True
"{1,2,3}",7,1233212,1,1,False,-1,True
"{1,2,3}",7,1233213,1,1,False,-1,True
"{1,2,3}",7,1233221,1,1,False,-1,True
"{1,2,3}",7,1233222,1,1,False,-1,True
"{1,2,3}",7,1233223,1,1,False,-2,True
"{1,2,3}",7,1233231,1,1,False,-2,True
"{1,2,3}",7,1233232,1,1,False,-2,True
"{1,2,3}",7,1233233,1,1,False,-3,True
"{1,2,3}",7,1233311,1,1,False,-2,True
"{1,2,3}",7,1233312,1,1,False,-2,True
"{1,2,3}",7,1233313,1,1,False,-2,True
"{1,2,3}",7,1233321,1,1,False,-2,True
"{1,2,3}",7,1233322,1,1,False,-2,True
"{1,2,3}",7,1233323,1,1,False,-3,True
"{1,2,3}",7,1233331,1,1,False,-3,True
"{1,2,3}",7,1233332,1,1,False,-3,True
"{1,2,3}",7,1233333,1,1,False,-4,True
"{1,2,3}",7,1311333,2,2,False,-1,True
"{1,2,3}",7,1312233,1,1,False,-1,True
"{1,2,3}",7,1312323,1,1,False,-1,True
"{1,2,3}",7,1312331,1,1,False,-1,True
"{1,2,3}",7,1312332,1,1,False,-1,True
"{1,2,3}",7,1312333,1,1,False,-2,True
"{1,2,3}",7,1313133,1,1,False,-1,True
"{1,2,3}",7,1313223,1,1,False,-1,True
"{1,2,3}",7,1313231,1,1,False,-1,True
"{1,2,3}",7,1313232,1,1,False,-1,True
"{1,2,3}",7,1313233,1,1,False,-2,True
"{1,2,3}",7,1313311,1,1,False,-1,True
"{1,2,3}",7,1313312,1,1,False,-1,True
"{1,2,3}",7,1313313,1,1,False,-1,True
"{1,2,3}",7,1313321,1,1,False,-1,True
"{1,2,3}",7,1313322,1,1,False,-1,True
"{1,2,3}",7,1313323,1,1,False,-2,True
"{1,2,3}",7,1313331,1,1,False,-2,True
"{1,2,3}",7,1313332,1,1,False,-2,True
"{1,2,3}",7,1313333,1,1,False,-3,True
"{1,2,3}",7,1321233,1,1,False,-1,True
"{1,2,3}",7,1321323,1,1,False,-1,True
"{1,2,3}",7,1321331,1,1,False,-1,True
"{1,2,3}",7,1321332,1,1,False,-1,True
"{1,2,3}",7,1321333,1,1,False,-2,True
"{1,2,3}",7,1322133,1,1,False,-1,True
"{1,2,3}",7,1322223,1,1,False,-1,True
"{1,2,3}",7,1322231,1,1,False,-1,True
"{1,2,3}",7,1322232,1,1,False,-1,True
"{1,2,3}",7,1322233,1,1,False,-2,True
"{1,2,3}",7,1322311,1,1,False,-1,True
"{1,2,3}",7,1322312,1,1,False,-1,True
"{1,2,3}",7,1322313,1,1,False,-1,True
"{1,2,3}",7,1322321,1,1,False,-1,True
"{1,2,3}",7,1322322,1,1,False,-1,True
"{1,2,3}",7,1322323,1,1,False,-2,True
"{1,2,3}",7,1322331,1,1,False,-2,True
"{1,2,3}",7,1322332,1,1,False,-2,True
"{1,2,3}",7,1322333,1,1,False,-3,True
"{1,2,3}",7,1323111,2,2,False,-1,True
"{1,2,3}",7,1323112,1,1,False,-1,True
"{1,2,3}",7,1323113,1,1,False,-1,True
"{1,2,3}",7,1323121,1,1,False,-1,True
"{1,2,3}",7,1323122,1,1,False,-1,True
"{1,2,3}",7,1323123,1,1,False,-1,True
"{1,2,3}",7,1323131,1,1,False,-1,True
"{1,2,3}",7,1323132,1,1,False,-1,True
"{1,2,3}",7,1323133,1,1,False,-2,True
"{1,2,3}",7,1323211,1,1,False,-1,True
"{1,2,3}",7,1323212,1,1,False,-1,True
"{1,2,3}",7,1323213,1,1,False,-1,True
"{1,2,3}",7,1323221,1,1,False,-1,True
"{1,2,3}",7,1323222,1,1,False,-1,True
"{1,2,3}",7,1323223,1,1,False,-2,True
"{1,2,3}",7,1323231,1,1,False,-2,True
"{1,2,3}",7,1323232,1,1,False,-2,True
"{1,2,3}",7,1323233,1,1,False,-3,True
"{1,2,3}",7,1323311,1,1,False,-2,True
"{1,2,3}",7,1323312,1,1,False,-2,True
"{1,2,3}",7,1323313,1,1,False,-2,True
"{1,2,3}",7,1323321,1,1,False,-2,True
"{1,2,3}",7,1323322,1,1,False,-2,True
"{1,2,3}",7,1323323,1,1,False,-3,True
"{1,2,3}",7,1323331,1,1,False,-3,True
"{1,2,3}",7,1323332,1,1,False,-3,True
"{1,2,3}",7,1323333,1,1,False,-4,True
"{1,2,3}",7,1331111,3,3,False,-1,True
"{1,2,3}",7,1331112,2,2,False,-1,True
"{1,2,3}",7,1331113,2,2,False,-1,True
"{1,2,3}",7,1331121,2,2,False,-1,True
"{1,2,3}",7,1331122,1,1,False,-1,True
"{1,2,3}",7,1331123,1,1,False,-1,True
"{1,2,3}",7,1331131,1,1,False,-1,True
"{1,2,3}",7,1331132,1,1,False,-1,True
"{1,2,3}",7,1331133,1,1,False,-1,True
"{1,2,3}",7,1331211,2,2,False,-1,True
"{1,2,3}",7,1331212,1,1,False,-1,True
"{1,2,3}",7,1331213,1,1,False,-1,True
"{1,2,3}",7,1331221,1,1,False,-1,True
"{1,2,3}",7,1331222,1,1,False,-1,True
"{1,2,3}",7,1331223,1,1,False,-1,True
"{1,2,3}",7,1331231,1,1,False,-1,True
"{1,2,3}",7,1331232,1,1,False,-1,True
"{1,2,3}",7,1331233,1,1,False,-2,True
"{1,2,3}",7,1331311,1,1,False,-1,True
"{1,2,3}",7,1331312,1,1,False,-1,True
"{1,2,3}",7,1331313,1,1,False,-1,True
"{1,2,3}",7,1331321,1,1,False,-1,True
"{1,2,3}",7,1331322,1,1,False,-1,True
"{1,2,3}",7,1331323,1,1,False,-2,True
"{1,2,3}",7,1331331,1,1,False,-2,True
"{1,2,3}",7,1331332,1,1,False,-2,True
"{1,2,3}",7,1331333,1,1,False,-3,True
"{1,2,3}",7,1332111,2,2,False,-1,True
"{1,2,3}",7,1332112,1,1,False,-1,True
"{1,2,3}",7,1332113,1,1,False,-1,True
"{1,2,3}",7,1332121,1,1,False,-1,True
"{1,2,3}",7,1332122,1,1,False,-1,True
"{1,2,3}",7,1332123,1,1,False,-1,True
"{1,2,3}",7,1332131,1,1,False,-1,True
"{1,2,3}",7,1332132,1,1,False,-1,True
"{1,2,3}",7,1332133,1,1,False,-2,True
"{1,2,3}",7,1332211,1,1,False,-1,True
"{1,2,3}",7,1332212,1,1,False,-1,True
"{1,2,3}",7,1332213,1,1,False,-1,True
"{1,2,3}",7,1332221,1,1,False,-1,True
"{1,2,3}",7,1332222,1,1,False,-1,True
"{1,2,3}",7,1332223,1,1,False,-2,True
"{1,2,3}",7,1332231,1,1,False,-2,True
"{1,2,3}",7,1332232,1,1,False,-2,True
"{1,2,3}",7,1332233,1,1,False,-3,True
"{1,2,3}",7,1332311,1,1,False,-2,True
"{1,2,3}",7,1332312,1,1,False,-2,True
"{1,2,3}",7,1332313,1,1,False,-2,True
"{1,2,3}",7,1332321,1,1,False,-2,True
"{1,2,3}",7,1332322,1,1,False,-2,True
"{1,2,3}",7,1332323,1,1,False,-3,True
"{1,2,3}",7,1332331,1,1,False,-3,True
"{1,2,3}",7,1332332,1,1,False,-3,True
"{1,2,3}",7,1332333,1,1,False,-4,True
"{1,2,3}",7,1333111,1,1,False,-2,True
"{1,2,3}",7,1333112,1,1,False,-2,True
"{1,2,3}",7,1333113,1,1,False,-2,True
"{1,2,3}",7,1333121,1,1,False,-2,True
"{1,2,3}",7,1333122,1,1,False,-2,True
"{1,2,3}",7,1333123,1,1,False,-2,True
"{1,2,3}",7,1333131,1,1,False,-2,True
"{1,2,3}",7,1333132,1,1,False,-2,True
"{1,2,3}",7,1333133,1,1,False,-3,True
"{1,2,3}",7,1333211,1,1,False,-2,True
"{1,2,3}",7,1333212,1,1,False,-2,True
"{1,2,3}",7,1333213,1,1,False,-2,True
"{1,2,3}",7,1333221,1,1,False,-2,True
"{1,2,3}",7,1333222,1,1,False,-2,True
"{1,2,3}",7,1333223,1,1,False,-3,True
"{1,2,3}",7,1333231,1,1,False,-3,True
"{1,2,3}",7,1333232,1,1,False,-3,True
"{1,2,3}",7,1333233,1,1,False,-4,True
"{1,2,3}",7,1333311,1,1,False,-3,True
"{1,2,3}",7,1333312,1,1,False,-3,True
"{1,2,3}",7,1333313,1,1,False,-3,True
"{1,2,3}",7,1333321,1,1,False,-3,True
"{1,2,3}",7,1333322,1,1,False,-3,True
"{1,2,3}",7,1333323,1,1,False,-4,True
"{1,2,3}",7,1333331,1,1,False,-4,True
"{1,2,3}",7,1333332,1,1,False,-4,True
"{1,2,3}",7,1333333,1,1,False,-5,True
"{1,2,3}",7,2112333,2,2,False,-1,True
"{1,2,3}",7,2113233,2,2,False,-1,True
"{1,2,3}",7,2113323,2,2,False,-1,True
"{1,2,3}",7,2113331,2,2,False,-1,True
"{1,2,3}",7,2113332,2,2,False,-1,True
"{1,2,3}",7,2113333,2,2,False,-2,True
"{1,2,3}",7,2121333,2,2,False,-1,True
"{1,2,3}",7,2122233,1,1,False,-1,True
"{1,2,3}",7,2122323,1,1,False,-1,True
"{1,2,3}",7,2122331,1,1,False,-1,True
"{1,2,3}",7,2122332,1,1,False,-1,True
"{1,2,3}",7,2122333,1,1,False,-2,True
"{1,2,3}",7,2123133,1,1,False,-1,True
"{1,2,3}",7,2123223,1,1,False,-1,True
"{1,2,3}",7,2123231,1,1,False,-1,True
"{1,2,3}",7,2123232,1,1,False,-1,True
"{1,2,3}",7,2123233,1,1,False,-2,True
"{1,2,3}",7,2123311,1,1,False,-1,True
"{1,2,3}",7,2123312,1,1,False,-1,True
"{1,2,3}",7,2123313,1,1,False,-1,True
"{1,2,3}",7,2123321,1,1,False,-1,True
"{1,2,3}",7,2123322,1,1,False,-1,True
"{1,2,3}",7,2123323,1,1,False,-2,True
"{1,2,3}",7,2123331,1,1,False,-2,True
"{1,2,3}",7,2123332,1,1,False,-2,True
"{1,2,3}",7,2123333,1,1,False,-3,True
"{1,2,3}",7,2131233,1,1,False,-1,True
"{1,2,3}",7,2131323,1,1,False,-1,True
"{1,2,3}",7,2131331,1,1,False,-1,True
"{1,2,3}",7,2131332,1,1,False,-1,True
"{1,2,3}",7,2131333,1,1,False,-2,True
"{1,2,3}",7,2132133,1,1,False,-1,True
"{1,2,3}",7,2132223,1,1,False,-1,True
"{1,2,3}",7,2132231,1,1,False,-1,True
"{1,2,3}",7,2132232,1,1,False,-1,True
"{1,2,3}",7,2132233,1,1,False,-2,True
"{1,2,3}",7,2132311,1,1,False,-1,True
"{1,2,3}",7,2132312,1,1,False,-1,True
"{1,2,3}",7,2132313,1,1,False,-1,True
"{1,2,3}",7,2132321,1,1,False,-1,True
"{1,2,3}",7,2132322,1,1,False,-1,True
"{1,2,3}",7,2132323,1,1,False,-2,True
"{1,2,3}",7,2132331,1,1,False,-2,True
"{1,2,3}",7,2132332,1,1,False,-2,True
"{1,2,3}",7,2132333,1,1,False,-3,True
"{1,2,3}",7,2133111,2,2,False,-1,True
"{1,2,3}",7,2133112,1,1,False,-1,True
"{1,2,3}",7,2133113,1,1,False,-1,True
"{1,2,3}",7,2133121,1,1,False,-1,True
"{1,2,3}",7,2133122,1,1,False,-1,True
"{1,2,3}",7,2133123,1,1,False,-1,True
"{1,2,3}",7,2133131,1,1,False,-1,True
"{1,2,3}",7,2133132,1,1,False,-1,True
"{1,2,3}",7,2133133,1,1,False,-2,True
"{1,2,3}",7,2133211,1,1,False,-1,True
"{1,2,3}",7,2133212,1,1,False,-1,True
"{1,2,3}",7,2133213,1,1,False,-1,True
"{1,2,3}",7,2133221,1,1,False,-1,True
"{1,2,3}",7,2133222,1,1,False,-1,True
"{1,2,3}",7,2133223,1,1,False,-2,True
"{1,2,3}",7,2133231,1,1,False,-2,True
"{1,2,3}",7,2133232,1,1,False,-2,True
"{1,2,3}",7,2133233,1,1,False,-3,True
"{1,2,3}",7,2133311,1,1,False,-2,True
"{1,2,3}",7,2133312,1,1,False,-2,True
"{1,2,3}",7,2133313,1,1,False,-2,True
"{1,2,3}",7,2133321,1,1,False,-2,True
"{1,2,3}",7,2133322,1,1,False,-2,True
"{1,2,3}",7,2133323,1,1,False,-3,True
"{1,2,3}",7,2133331,1,1,False,-3,True
"{1,2,3}",7,2133332,1,1,False,-3,True
"{1,2,3}",7,2133333,1,1,False,-4,True
"{1,2,3}",7,2211333,2,2,False,-1,True
"{1,2,3}",7,2212233,1,1,False,-1,True
"{1,2,3}",7,2212323,1,1,False,-1,True
"{1,2,3}",7,2212331,1,1,False,-1,True
"{1,2,3}",7,2212332,1,1,False,-1,True
"{1,2,3}",7,2212333,1,1,False,-2,True
"{1,2,3}",7,2213133,1,1,False,-1,True
"{1,2,3}",7,2213223,1,1,False,-1,True
"{1,2,3}",7,2213231,1,1,False,-1,True
"{1,2,3}",7,2213232,1,1,False,-1,True
"{1,2,3}",7,2213233,1,1,False,-2,True
"{1,2,3}",7,2213311,1,1,False,-1,True
"{1,2,3}",7,2213312,1,1,False,-1,True
"{1,2,3}",7,2213313,1,1,False,-1,True
"{1,2,3}",7,2213321,1,1,False,-1,True
"{1,2,3}",7,2213322,1,1,False,-1,True
"{1,2,3}",7,2213323,1,1,False,-2,True
"{1,2,3}",7,2213331,1,1,False,-2,True
"{1,2,3}",7,2213332,1,1,False,-2,True
"{1,2,3}",7,2213333,1,1,False,-3,True
"{1,2,3}",7,2221233,1,1,False,-1,True
"{1,2,3}",7,2221323,1,1,False,-1,True
"{1,2,3}",7,2221331,1,1,False,-1,True
"{1,2,3}",7,2221332,1,1,False,-1,True
"{1,2,3}",7,2221333,1,1,False,-2,True
"{1,2,3}",7,2222133,1,1,False,-1,True
"{1,2,3}",7,2222223,0,0,False,-1,True
"{1,2,3}",7,2222231,0,0,False,-1,True
"{1,2,3}",7,2222232,0,0,False,-1,True
"{1,2,3}",7,2222233,0,0,False,-2,True
"{1,2,3}",7,2222311,1,1,False,-1,True
"{1,2,3}",7,2222312,0,0,False,-1,True
"{1,2,3}",7,2222313,0,0,False,-1,True
"{1,2,3}",7,2222321,0,0,False,-1,True
"{1,2,3}",7,2222322,0,0,False,-1,True
"{1,2,3}",7,2222323,0,0,False,-2,True
"{1,2,3}",7,2222331,0,0,False,-2,True
"{1,2,3}",7,2222332,0,0,False,-2,True
"{1,2,3}",7,2222333,0,0,False,-3,True
"{1,2,3}",7,2223111,2,2,False,-1,True
"{1,2,3}",7,2223112,1,1,False,-1,True
"{1,2,3}",7,2223113,1,1,False,-1,True
"{1,2,3}",7,2223121,1,1,False,-1,True
"{1,2,3}",7,2223122,0,0,False,-1,True
"{1,2,3}",7,2223123,0,0,False,-1,True
"{1,2,3}",7,2223131,0,0,False,-1,True
"{1,2,3}",7,2223132,0,0,False,-1,True
"{1,2,3}",7,2223133,0,0,False,-2,True
"{1,2,3}",7,2223211,1,1,False,-1,True
"{1,2,3}",7,2223212,0,0,False,-1,True
"{1,2,3}",7,2223213,0,0,False,-1,True
"{1,2,3}",7,2223221,0,0,False,-1,True
"{1,2,3}",7,2223222,0,0,False,-1,True
"{1,2,3}",7,2223223,0,0,False,-2,True
"{1,2,3}",7,2223231,0,0,False,-2,True
"{1,2,3}",7,2223232,0,0,False,-2,True
"{1,2,3}",7,2223233,0,0,False,-3,True
"{1,2,3}",7,2223311,0,0,False,-2,True
"{1,2,3}",7,2223312,0,0,False,-2,True
"{1,2,3}",7,2223313,0,0,False,-2,True
"{1,2,3}",7,2223321,0,0,False,-2,True
"{1,2,3}",7,2223322,0,0,False,-2,True
"{1,2,3}",7,2223323,0,0,False,-3,True
"{1,2,3}",7,2223331,0,0,False,-3,True
"{1,2,3}",7,2223332,0,0,False,-3,True
"{1,2,3}",7,2223333,0,0,False,-4,True
"{1,2,3}",7,2231111,3,3,False,-1,True
"{1,2,3}",7,2231112,2,2,False,-1,True
"{1,2,3}",7,2231113,2,2,False,-1,True
"{1,2,3}",7,2231121,2,2,False,-1,True
"{1,2,3}",7,2231122,1,1,False,-1,True
"{1,2,3}",7,2231123,1,1,False,-1,True
"{1,2,3}",7,2231131,1,1,False,-1,True
"{1,2,3}",7,2231132,1,1,False,-1,True
"{1,2,3}",7,2231133,1,1,False,-1,True
"{1,2,3}",7,2231211,2,2,False,-1,True
"{1,2,3}",7,2231212,1,1,False,-1,True
"{1,2,3}",7,2231213,1,1,False,-1,True
"{1,2,3}",7,2231221,1,1,False,-1,True
"{1,2,3}",7,2231222,0,0,False,-1,True
"{1,2,3}",7,2231223,0,0,False,-1,True
"{1,2,3}",7,2231231,0,0,False,-1,True
"{1,2,3}",7,2231232,0,0,False,-1,True
"{1,2,3}",7,2231233,0,0,False,-2,True
"{1,2,3}",7,2231311,1,1,False,-1,True
"{1,2,3}",7,2231312,0,0,False,-1,True
"{1,2,3}",7,2231313,0,0,False,-1,True
"{1,2,3}",7,2231321,0,0,False,-1,True
"{1,2,3}",7,2231322,0,0,False,-1,True
"{1,2,3}",7,2231323,0,0,False,-2,True
"{1,2,3}",7,2231331,0,0,False,-2,True
"{1,2,3}",7,2231332,0,0,False,-2,True
"{1,2,3}",7,2231333,0,0,False,-3,True
"{1,2,3}",7,2232111,2,2,False,-1,True
"{1,2,3}",7,2232112,1,1,False,-1,True
"{1,2,3}",7,2232113,1,1,False,-1,True
"{1,2,3}",7,2232121,1,1,False,-1,True
"{1,2,3}",7,2232122,0,0,False,-1,True
"{1,2,3}",7,2232123,0,0,False,-1,True
"{1,2,3}",7,2232131,0,0,False,-1,True
"{1,2,3}",7,2232132,0,0,False,-1,True
"{1,2,3}",7,2232133,0,0,False,-2,True
"{1,2,3}",7,2232211,1,1,False,-1,True
"{1,2,3}",7,2232212,0,0,False,-1,True
"{1,2,3}",7,2232213,0,0,False,-1,True
"{1,2,3}",7,2232221,0,0,False,-1,True
"{1,2,3}",7,2232222,0,0,False,-1,True
"{1,2,3}",7,2232223,0,0,False,-2,True
